event_id,attack_cat_for_evaluation,true_label_for_evaluation,reconstruction_error,anomaly_threshold,predicted_anomaly,model_confidence,anomaly_magnitude,threat_score,severity
43937,DoS,1,0.015820058,0.031196122989058495,0,0.49288386,0.25355807,27.535581588745117,Medium
47741,Exploits,1,0.015819931,0.031196122989058495,0,0.4928879,0.25355604,27.535560727119446,Medium
43869,DoS,1,0.015819663,0.031196122989058495,0,0.4928965,0.25355175,27.535516023635864,Medium
5219,Fuzzers,1,0.015819238,0.031196122989058495,0,0.4929101,0.25354496,27.53545045852661,Medium
60358,Generic,1,0.01581798,0.031196122989058495,0,0.4929505,0.25352475,27.535247802734375,Medium
8426,Exploits,1,0.01581796,0.031196122989058495,0,0.4929511,0.25352445,27.535244822502136,Medium
60362,Generic,1,0.01581786,0.031196122989058495,0,0.4929543,0.25352284,27.535229921340942,Medium
60366,Generic,1,0.015817743,0.031196122989058495,0,0.49295807,0.25352097,27.53521203994751,Medium
71026,Normal,0,0.01581643,0.031196122989058495,0,0.49300015,0.25349993,27.535000443458557,Medium
8394,Exploits,1,0.015814314,0.031196122989058495,0,0.49306798,0.253466,27.534660696983337,Medium
59473,Reconnaissance,1,0.01581409,0.031196122989058495,0,0.49307513,0.25346243,27.534624934196472,Medium
49347,Fuzzers,1,0.015812,0.031196122989058495,0,0.49314213,0.25342894,27.53428816795349,Medium
11319,Reconnaissance,1,0.015811952,0.031196122989058495,0,0.49314368,0.25342816,27.534282207489014,Medium
42933,Normal,0,0.015811406,0.031196122989058495,0,0.4931612,0.2534194,27.53419280052185,Medium
61276,Generic,1,0.015811313,0.031196122989058495,0,0.49316418,0.2534179,27.534180879592896,Medium
1341,Exploits,1,0.015811207,0.031196122989058495,0,0.49316758,0.2534162,27.534162998199463,Medium
50993,Generic,1,0.015810482,0.031196122989058495,0,0.49319082,0.2534046,27.53404676914215,Medium
51003,Generic,1,0.015809797,0.031196122989058495,0,0.49321276,0.25339362,27.533936500549316,Medium
51010,Generic,1,0.015809316,0.031196122989058495,0,0.4932282,0.2533859,27.53385901451111,Medium
6449,Exploits,1,0.015808925,0.031196122989058495,0,0.4932407,0.25337964,27.533796429634094,Medium
62195,Generic,1,0.01580867,0.031196122989058495,0,0.49324888,0.25337556,27.53375768661499,Medium
9210,Reconnaissance,1,0.01580667,0.031196122989058495,0,0.493313,0.2533435,27.533435821533203,Medium
61524,Generic,1,0.015805282,0.031196122989058495,0,0.49335748,0.25332126,27.533215284347534,Medium
55726,Generic,1,0.01580463,0.031196122989058495,0,0.4933784,0.2533108,27.53310799598694,Medium
55732,Generic,1,0.015804257,0.031196122989058495,0,0.49339032,0.25330484,27.533048391342163,Medium
11498,Reconnaissance,1,0.01580416,0.031196122989058495,0,0.49339342,0.2533033,27.53303349018097,Medium
44593,Fuzzers,1,0.015802026,0.031196122989058495,0,0.49346185,0.25326908,27.53269076347351,Medium
63119,Generic,1,0.015802031,0.031196122989058495,0,0.49346167,0.25326917,27.53269076347351,Medium
63122,Generic,1,0.015801933,0.031196122989058495,0,0.49346483,0.2532676,27.532675862312317,Medium
62078,Generic,1,0.015800958,0.031196122989058495,0,0.49349606,0.25325197,27.5325208902359,Medium
8852,Worms,1,0.01580074,0.031196122989058495,0,0.4935031,0.25324845,27.532485127449036,Medium
52796,Generic,1,0.015800461,0.031196122989058495,0,0.49351203,0.25324398,27.532440423965454,Medium
52802,Generic,1,0.01580009,0.031196122989058495,0,0.4935239,0.25323805,27.53238081932068,Medium
62450,Generic,1,0.015799932,0.031196122989058495,0,0.49352896,0.25323552,27.53235697746277,Medium
52805,Generic,1,0.015799904,0.031196122989058495,0,0.49352986,0.25323507,27.53235101699829,Medium
62128,Generic,1,0.015799882,0.031196122989058495,0,0.49353057,0.2532347,27.532348036766052,Medium
62477,Generic,1,0.015799357,0.031196122989058495,0,0.49354744,0.25322628,27.532261610031128,Medium
62480,Generic,1,0.015799293,0.031196122989058495,0,0.49354947,0.25322527,27.53225266933441,Medium
69125,Normal,0,0.015797537,0.031196122989058495,0,0.4936058,0.2531971,27.53196954727173,Medium
69127,Normal,0,0.015797393,0.031196122989058495,0,0.49361038,0.2531948,27.531948685646057,Medium
75392,Normal,0,0.015796958,0.031196122989058495,0,0.49362433,0.25318784,27.531880140304565,Medium
6003,Fuzzers,1,0.015795857,0.031196122989058495,0,0.49365962,0.2531702,27.53170132637024,Medium
59929,Exploits,1,0.015795603,0.031196122989058495,0,0.49366772,0.25316614,27.531662583351135,Medium
61078,Generic,1,0.015795153,0.031196122989058495,0,0.4936822,0.2531589,27.531588077545166,Medium
8510,Reconnaissance,1,0.015794877,0.031196122989058495,0,0.49369103,0.2531545,27.531546354293823,Medium
68449,Normal,0,0.015794277,0.031196122989058495,0,0.49371028,0.25314486,27.531450986862183,Medium
44310,Exploits,1,0.015792502,0.031196122989058495,0,0.49376714,0.25311643,27.53116488456726,Medium
44312,Exploits,1,0.01579247,0.031196122989058495,0,0.49376816,0.25311592,27.531158924102783,Medium
47558,Reconnaissance,1,0.015792308,0.031196122989058495,0,0.49377334,0.25311333,27.531135082244873,Medium
43870,Generic,1,0.015791986,0.031196122989058495,0,0.4937837,0.25310814,27.531081438064575,Medium
10211,Reconnaissance,1,0.015791563,0.031196122989058495,0,0.49379724,0.25310138,27.531015872955322,Medium
64712,Generic,1,0.015791543,0.031196122989058495,0,0.4937979,0.25310105,27.531009912490845,Medium
64719,Generic,1,0.015791338,0.031196122989058495,0,0.49380445,0.25309777,27.530980110168457,Medium
75394,Normal,0,0.015791304,0.031196122989058495,0,0.49380553,0.25309724,27.53097414970398,Medium
69190,Normal,0,0.015790865,0.031196122989058495,0,0.49381965,0.25309017,27.53090262413025,Medium
53497,Generic,1,0.015790127,0.031196122989058495,0,0.49384326,0.25307837,27.5307834148407,Medium
46545,Reconnaissance,1,0.01579013,0.031196122989058495,0,0.4938432,0.2530784,27.5307834148407,Medium
61218,Generic,1,0.015790073,0.031196122989058495,0,0.493845,0.2530775,27.53077745437622,Medium
61221,Generic,1,0.015789995,0.031196122989058495,0,0.49384755,0.25307623,27.530762553215027,Medium
73561,Normal,0,0.015789956,0.031196122989058495,0,0.4938488,0.2530756,27.53075659275055,Medium
61223,Generic,1,0.015789941,0.031196122989058495,0,0.49384928,0.25307536,27.53075361251831,Medium
53501,Generic,1,0.015789907,0.031196122989058495,0,0.49385035,0.25307482,27.530747652053833,Medium
53506,Generic,1,0.015789628,0.031196122989058495,0,0.4938593,0.25307035,27.53070592880249,Medium
55517,Fuzzers,1,0.015789531,0.031196122989058495,0,0.4938624,0.2530688,27.530688047409058,Medium
61248,Generic,1,0.015788654,0.031196122989058495,0,0.49389052,0.25305474,27.530547976493835,Medium
61267,Generic,1,0.015787933,0.031196122989058495,0,0.4939136,0.2530432,27.530431747436523,Medium
61270,Generic,1,0.015787821,0.031196122989058495,0,0.49391723,0.2530414,27.53041386604309,Medium
8809,Shellcode,1,0.01578754,0.031196122989058495,0,0.49392623,0.2530369,27.53036916255951,Medium
54147,Generic,1,0.01578746,0.031196122989058495,0,0.4939288,0.2530356,27.530357241630554,Medium
54151,Generic,1,0.015787205,0.031196122989058495,0,0.49393696,0.25303152,27.53031551837921,Medium
8818,Reconnaissance,1,0.015786614,0.031196122989058495,0,0.4939559,0.25302204,27.53022313117981,Medium
55782,Reconnaissance,1,0.0157851,0.031196122989058495,0,0.49400443,0.2529978,27.52997875213623,Medium
8365,Exploits,1,0.015784284,0.031196122989058495,0,0.4940306,0.2529847,27.529847621917725,Medium
56975,Exploits,1,0.015782991,0.031196122989058495,0,0.49407202,0.252964,27.52963900566101,Medium
56971,Exploits,1,0.015782885,0.031196122989058495,0,0.49407542,0.2529623,27.529624104499817,Medium
30420,Normal,0,0.015782068,0.031196122989058495,0,0.49410164,0.25294918,27.52949297428131,Medium
56103,Generic,1,0.015781565,0.031196122989058495,0,0.49411774,0.25294113,27.529412508010864,Medium
54241,Generic,1,0.015781498,0.031196122989058495,0,0.49411988,0.25294006,27.52940058708191,Medium
54246,Generic,1,0.015781183,0.031196122989058495,0,0.49413002,0.252935,27.52934992313385,Medium
59859,Fuzzers,1,0.015781006,0.031196122989058495,0,0.49413568,0.25293216,27.5293231010437,Medium
54250,Generic,1,0.015780924,0.031196122989058495,0,0.4941383,0.25293085,27.529311180114746,Medium
43510,Normal,0,0.015780874,0.031196122989058495,0,0.4941399,0.25293005,27.52929925918579,Medium
74719,Normal,0,0.015779298,0.031196122989058495,0,0.4941904,0.2529048,27.529048919677734,Medium
1836,Fuzzers,1,0.015779158,0.031196122989058495,0,0.49419492,0.25290254,27.529025077819824,Medium
40622,Normal,0,0.01577873,0.031196122989058495,0,0.49420863,0.25289568,27.52895951271057,Medium
3910,Exploits,1,0.015778422,0.031196122989058495,0,0.49421847,0.25289077,27.528908848762512,Medium
56181,Generic,1,0.015778301,0.031196122989058495,0,0.49422234,0.25288883,27.52888798713684,Medium
46910,Exploits,1,0.015777927,0.031196122989058495,0,0.49423438,0.2528828,27.528828382492065,Medium
69768,Normal,0,0.015777836,0.031196122989058495,0,0.4942373,0.25288135,27.52881348133087,Medium
74479,Normal,0,0.015777577,0.031196122989058495,0,0.4942456,0.2528772,27.528774738311768,Medium
59779,Generic,1,0.015777517,0.031196122989058495,0,0.4942475,0.25287625,27.528762817382812,Medium
62182,Generic,1,0.015777484,0.031196122989058495,0,0.49424857,0.25287572,27.528756856918335,Medium
59827,Generic,1,0.015775945,0.031196122989058495,0,0.49429792,0.25285104,27.528512477874756,Medium
59834,Generic,1,0.01577572,0.031196122989058495,0,0.49430513,0.25284743,27.52847671508789,Medium
49438,Fuzzers,1,0.015775066,0.031196122989058495,0,0.49432606,0.25283697,27.528369426727295,Medium
52434,Generic,1,0.01577446,0.031196122989058495,0,0.4943455,0.25282726,27.528274059295654,Medium
52438,Generic,1,0.01577424,0.031196122989058495,0,0.49435252,0.25282374,27.52823829650879,Medium
72830,Normal,0,0.015773876,0.031196122989058495,0,0.4943642,0.2528179,27.528178691864014,Medium
10293,Reconnaissance,1,0.015773647,0.031196122989058495,0,0.4943716,0.2528142,27.52814292907715,Medium
67092,Normal,0,0.015772607,0.031196122989058495,0,0.4944049,0.25279754,27.527976036071777,Medium
54892,Reconnaissance,1,0.015771953,0.031196122989058495,0,0.49442583,0.25278708,27.52787172794342,Medium
76775,Normal,0,0.015771301,0.031196122989058495,0,0.49444675,0.25277662,27.527767419815063,Medium
6456,Exploits,1,0.015770867,0.031196122989058495,0,0.49446064,0.25276968,27.527695894241333,Medium
65681,Reconnaissance,1,0.015770566,0.031196122989058495,0,0.49447036,0.25276482,27.527648210525513,Medium
75179,Normal,0,0.015770437,0.031196122989058495,0,0.49447447,0.25276276,27.52763032913208,Medium
60852,Generic,1,0.015770406,0.031196122989058495,0,0.49447548,0.25276226,27.527624368667603,Medium
75180,Normal,0,0.015770406,0.031196122989058495,0,0.49447548,0.25276226,27.527624368667603,Medium
60855,Generic,1,0.015770327,0.031196122989058495,0,0.494478,0.252761,27.527612447738647,Medium
75185,Normal,0,0.01577024,0.031196122989058495,0,0.4944808,0.2527596,27.527594566345215,Medium
75186,Normal,0,0.015770206,0.031196122989058495,0,0.49448186,0.25275907,27.527591586112976,Medium
80500,Normal,0,0.015770117,0.031196122989058495,0,0.49448472,0.25275764,27.527576684951782,Medium
24910,Normal,0,0.015769565,0.031196122989058495,0,0.49450237,0.25274882,27.52748727798462,Medium
48316,Exploits,1,0.015769469,0.031196122989058495,0,0.49450552,0.25274724,27.527472376823425,Medium
23368,Normal,0,0.015768979,0.031196122989058495,0,0.4945212,0.2527394,27.527394890785217,Medium
53438,Generic,1,0.01576781,0.031196122989058495,0,0.49455863,0.25272068,27.527207136154175,Medium
58972,Generic,1,0.015766352,0.031196122989058495,0,0.49460536,0.25269732,27.52697467803955,Medium
64940,Generic,1,0.015766287,0.031196122989058495,0,0.4946075,0.25269625,27.526962757110596,Medium
45103,Exploits,1,0.01576614,0.031196122989058495,0,0.49461222,0.2526939,27.526938915252686,Medium
64100,DoS,1,0.015766148,0.031196122989058495,0,0.49461198,0.252694,27.526938915252686,Medium
63305,Exploits,1,0.015765885,0.031196122989058495,0,0.49462038,0.2526898,27.526897192001343,Medium
61883,Generic,1,0.015765326,0.031196122989058495,0,0.49463826,0.25268087,27.52680778503418,Medium
61887,Generic,1,0.015765185,0.031196122989058495,0,0.49464285,0.25267857,27.52678692340851,Medium
79084,Normal,0,0.015764821,0.031196122989058495,0,0.49465448,0.25267276,27.52673029899597,Medium
30022,Normal,0,0.015764372,0.031196122989058495,0,0.49466884,0.25266558,27.526655793190002,Medium
11047,Exploits,1,0.015763443,0.031196122989058495,0,0.49469864,0.25265068,27.526506781578064,Medium
3569,DoS,1,0.015763292,0.031196122989058495,0,0.49470347,0.25264826,27.526482939720154,Medium
47121,Exploits,1,0.015763078,0.031196122989058495,0,0.49471033,0.25264484,27.526450157165527,Medium
62021,Generic,1,0.015762342,0.031196122989058495,0,0.49473393,0.25263304,27.526330947875977,Medium
69153,Normal,0,0.015761713,0.031196122989058495,0,0.49475414,0.25262293,27.52622961997986,Medium
61391,Exploits,1,0.015761634,0.031196122989058495,0,0.49475664,0.25262168,27.526217699050903,Medium
59211,Generic,1,0.015759708,0.031196122989058495,0,0.4948184,0.2525908,27.52590775489807,Medium
71110,Normal,0,0.015758503,0.031196122989058495,0,0.494857,0.2525715,27.52571702003479,Medium
69551,Normal,0,0.015758209,0.031196122989058495,0,0.49486643,0.25256678,27.52566933631897,Medium
55716,Exploits,1,0.01575794,0.031196122989058495,0,0.494875,0.2525625,27.525627613067627,Medium
53092,Exploits,1,0.015757574,0.031196122989058495,0,0.49488682,0.2525566,27.52556800842285,Medium
12747,Reconnaissance,1,0.015756669,0.031196122989058495,0,0.49491578,0.2525421,27.525421977043152,Medium
49548,Fuzzers,1,0.015756378,0.031196122989058495,0,0.49492514,0.25253743,27.52537429332733,Medium
67263,Normal,0,0.015756171,0.031196122989058495,0,0.49493176,0.25253412,27.525341510772705,Medium
80913,Normal,0,0.015756035,0.031196122989058495,0,0.4949361,0.25253195,27.525320649147034,Medium
9696,Exploits,1,0.01575505,0.031196122989058495,0,0.4949677,0.25251615,27.52516269683838,Medium
9808,Exploits,1,0.015754882,0.031196122989058495,0,0.49497306,0.25251347,27.52513587474823,Medium
62934,Exploits,1,0.015754556,0.031196122989058495,0,0.4949835,0.25250825,27.52508521080017,Medium
45485,DoS,1,0.015754474,0.031196122989058495,0,0.49498612,0.25250694,27.525070309638977,Medium
55083,Exploits,1,0.01575264,0.031196122989058495,0,0.49504495,0.25247753,27.52477526664734,Medium
10960,Exploits,1,0.015752435,0.031196122989058495,0,0.4950515,0.25247425,27.524742484092712,Medium
64797,Exploits,1,0.015751705,0.031196122989058495,0,0.49507493,0.25246254,27.5246262550354,Medium
64793,Exploits,1,0.01575129,0.031196122989058495,0,0.49508822,0.2524559,27.524560689926147,Medium
62502,Generic,1,0.015750736,0.031196122989058495,0,0.49510598,0.252447,27.524471282958984,Medium
68915,Normal,0,0.015750261,0.031196122989058495,0,0.49512118,0.2524394,27.524393796920776,Medium
63592,Generic,1,0.015749741,0.031196122989058495,0,0.49513787,0.25243106,27.52431035041809,Medium
63598,Generic,1,0.015749635,0.031196122989058495,0,0.49514127,0.25242937,27.524292469024658,Medium
51913,Generic,1,0.015748847,0.031196122989058495,0,0.49516654,0.25241673,27.52416729927063,Medium
51915,Generic,1,0.015748719,0.031196122989058495,0,0.49517065,0.25241467,27.524149417877197,Medium
69535,Normal,0,0.015748478,0.031196122989058495,0,0.49517834,0.25241083,27.524107694625854,Medium
51920,Generic,1,0.01574839,0.031196122989058495,0,0.49518114,0.25240943,27.5240957736969,Medium
9072,Exploits,1,0.015748318,0.031196122989058495,0,0.49518347,0.25240827,27.524083852767944,Medium
11928,DoS,1,0.015747994,0.031196122989058495,0,0.49519384,0.25240308,27.524030208587646,Medium
53676,Generic,1,0.015747555,0.031196122989058495,0,0.49520797,0.25239602,27.523958683013916,Medium
53679,Generic,1,0.015747387,0.031196122989058495,0,0.49521333,0.25239334,27.523934841156006,Medium
53683,Generic,1,0.015747162,0.031196122989058495,0,0.49522054,0.25238973,27.52389907836914,Medium
43443,Normal,0,0.015747093,0.031196122989058495,0,0.49522275,0.25238863,27.523887157440186,Medium
27412,Normal,0,0.015746264,0.031196122989058495,0,0.49524933,0.25237533,27.52375602722168,Medium
50147,Generic,1,0.015746001,0.031196122989058495,0,0.49525774,0.25237113,27.523711323738098,Medium
57308,DoS,1,0.015745837,0.031196122989058495,0,0.49526298,0.2523685,27.52368450164795,Medium
9265,Reconnaissance,1,0.015745586,0.031196122989058495,0,0.4952711,0.25236446,27.523645758628845,Medium
55201,Exploits,1,0.015745115,0.031196122989058495,0,0.49528617,0.25235692,27.523571252822876,Medium
81456,Normal,0,0.015744865,0.031196122989058495,0,0.49529415,0.25235292,27.523529529571533,Medium
11369,Reconnaissance,1,0.015744803,0.031196122989058495,0,0.49529612,0.25235194,27.523520588874817,Medium
53749,Generic,1,0.015743459,0.031196122989058495,0,0.49533927,0.25233036,27.523303031921387,Medium
80382,Normal,0,0.015743144,0.031196122989058495,0,0.49534935,0.25232533,27.523255348205566,Medium
53757,Generic,1,0.015743008,0.031196122989058495,0,0.4953537,0.25232315,27.523231506347656,Medium
32253,Normal,0,0.015740851,0.031196122989058495,0,0.49542284,0.25228858,27.52288579940796,Medium
34005,Normal,0,0.015740668,0.031196122989058495,0,0.49542868,0.25228566,27.52285599708557,Medium
6037,Exploits,1,0.015740504,0.031196122989058495,0,0.49543393,0.25228304,27.52283215522766,Medium
11379,DoS,1,0.015739718,0.031196122989058495,0,0.49545914,0.25227043,27.522706985473633,Medium
79840,Normal,0,0.015739324,0.031196122989058495,0,0.49547184,0.25226408,27.52264142036438,Medium
80007,Normal,0,0.015739072,0.031196122989058495,0,0.49547988,0.25226006,27.522599697113037,Medium
52163,Generic,1,0.015736837,0.031196122989058495,0,0.49555153,0.25222424,27.522242069244385,Medium
52166,Generic,1,0.015736641,0.031196122989058495,0,0.49555779,0.2522211,27.522212266921997,Medium
52171,Generic,1,0.01573632,0.031196122989058495,0,0.4955681,0.25221595,27.5221586227417,Medium
1583,Reconnaissance,1,0.015736006,0.031196122989058495,0,0.49557817,0.25221092,27.52211093902588,Medium
51100,Exploits,1,0.015735632,0.031196122989058495,0,0.49559015,0.25220492,27.522051334381104,Medium
50308,Fuzzers,1,0.015735287,0.031196122989058495,0,0.49560118,0.2521994,27.521994709968567,Medium
24093,Normal,0,0.015734501,0.031196122989058495,0,0.4956264,0.2521868,27.5218665599823,Medium
316,Exploits,1,0.015734388,0.031196122989058495,0,0.49563003,0.252185,27.521848678588867,Medium
9534,DoS,1,0.015734084,0.031196122989058495,0,0.49563974,0.25218013,27.521800994873047,Medium
45162,Exploits,1,0.015733879,0.031196122989058495,0,0.49564636,0.25217682,27.52176821231842,Medium
27193,Normal,0,0.015731309,0.031196122989058495,0,0.49572873,0.25213563,27.52135694026947,Medium
59010,Generic,1,0.01573107,0.031196122989058495,0,0.49573636,0.25213182,27.521318197250366,Medium
44412,Fuzzers,1,0.015731001,0.031196122989058495,0,0.49573857,0.25213072,27.52130627632141,Medium
59047,Generic,1,0.015729597,0.031196122989058495,0,0.49578363,0.2521082,27.521082758903503,Medium
59051,Generic,1,0.01572944,0.031196122989058495,0,0.49578863,0.25210568,27.521055936813354,Medium
54100,Generic,1,0.015729284,0.031196122989058495,0,0.49579364,0.25210318,27.521032094955444,Medium
54105,Generic,1,0.015729012,0.031196122989058495,0,0.49580234,0.25209883,27.5209903717041,Medium
49530,Exploits,1,0.01572885,0.031196122989058495,0,0.49580753,0.25209624,27.520963549613953,Medium
54109,Generic,1,0.0157288,0.031196122989058495,0,0.49580914,0.25209543,27.520954608917236,Medium
68187,Normal,0,0.015728656,0.031196122989058495,0,0.49581373,0.25209314,27.520930767059326,Medium
44770,Fuzzers,1,0.01572864,0.031196122989058495,0,0.49581426,0.25209287,27.520930767059326,Medium
44546,Fuzzers,1,0.015728282,0.031196122989058495,0,0.49582577,0.25208712,27.52087116241455,Medium
44779,Fuzzers,1,0.015727898,0.031196122989058495,0,0.49583805,0.25208098,27.520811557769775,Medium
54053,Generic,1,0.015726596,0.031196122989058495,0,0.49587977,0.25206012,27.52060294151306,Medium
54057,Generic,1,0.015726378,0.031196122989058495,0,0.4958868,0.2520566,27.520567178726196,Medium
54062,Generic,1,0.015726104,0.031196122989058495,0,0.49589556,0.25205222,27.520522475242615,Medium
75373,Normal,0,0.015725931,0.031196122989058495,0,0.4959011,0.25204945,27.520495653152466,Medium
50988,DoS,1,0.015725622,0.031196122989058495,0,0.495911,0.2520445,27.520444989204407,Medium
64049,Exploits,1,0.015724761,0.031196122989058495,0,0.4959386,0.2520307,27.520307898521423,Medium
11001,DoS,1,0.015723234,0.031196122989058495,0,0.49598753,0.25200623,27.520063519477844,Medium
46278,Reconnaissance,1,0.015722515,0.031196122989058495,0,0.4960106,0.2519947,27.519947290420532,Medium
49165,Exploits,1,0.015722113,0.031196122989058495,0,0.49602348,0.25198826,27.51988172531128,Medium
58393,Generic,1,0.015721276,0.031196122989058495,0,0.4960503,0.25197485,27.519750595092773,Medium
56128,Reconnaissance,1,0.015721088,0.031196122989058495,0,0.49605632,0.25197184,27.519720792770386,Medium
58398,Generic,1,0.015721073,0.031196122989058495,0,0.4960568,0.2519716,27.519714832305908,Medium
74175,Normal,0,0.01572101,0.031196122989058495,0,0.49605888,0.25197056,27.519705891609192,Medium
58403,Generic,1,0.01572087,0.031196122989058495,0,0.49606335,0.25196832,27.51968502998352,Medium
54271,Generic,1,0.015720092,0.031196122989058495,0,0.49608827,0.25195587,27.519559860229492,Medium
54274,Generic,1,0.01571993,0.031196122989058495,0,0.4960935,0.25195324,27.519533038139343,Medium
54278,Generic,1,0.015719717,0.031196122989058495,0,0.4961003,0.25194985,27.519500255584717,Medium
69816,Normal,0,0.015719056,0.031196122989058495,0,0.49612147,0.25193927,27.51939296722412,Medium
74528,Normal,0,0.015718497,0.031196122989058495,0,0.4961394,0.2519303,27.519303560256958,Medium
63950,Exploits,1,0.015718255,0.031196122989058495,0,0.49614716,0.25192642,27.519264817237854,Medium
48529,Fuzzers,1,0.015718084,0.031196122989058495,0,0.49615264,0.25192368,27.519237995147705,Medium
7596,Exploits,1,0.015717443,0.031196122989058495,0,0.4961732,0.2519134,27.519136667251587,Medium
74504,Normal,0,0.015716828,0.031196122989058495,0,0.49619287,0.25190356,27.51903533935547,Medium
39500,Normal,0,0.015715009,0.031196122989058495,0,0.49625123,0.2518744,27.51874327659607,Medium
47391,Exploits,1,0.015714552,0.031196122989058495,0,0.49626583,0.2518671,27.51867175102234,Medium
46649,Fuzzers,1,0.015714468,0.031196122989058495,0,0.49626857,0.2518657,27.518659830093384,Medium
69775,Normal,0,0.0157139,0.031196122989058495,0,0.49628675,0.25185663,27.518567442893982,Medium
6083,Exploits,1,0.015713885,0.031196122989058495,0,0.49628723,0.2518564,27.518564462661743,Medium
26439,Normal,0,0.015713764,0.031196122989058495,0,0.4962911,0.25185445,27.51854658126831,Medium
69031,Normal,0,0.015713166,0.031196122989058495,0,0.4963103,0.25184485,27.51845121383667,Medium
25336,Normal,0,0.015712783,0.031196122989058495,0,0.49632257,0.2518387,27.518385648727417,Medium
68773,Normal,0,0.01571183,0.031196122989058495,0,0.4963531,0.25182346,27.51823663711548,Medium
68774,Normal,0,0.015711755,0.031196122989058495,0,0.49635553,0.25182223,27.518224716186523,Medium
10638,Reconnaissance,1,0.015711213,0.031196122989058495,0,0.49637294,0.25181353,27.51813530921936,Medium
49856,Generic,1,0.015711103,0.031196122989058495,0,0.49637645,0.25181177,27.518117427825928,Medium
78773,Normal,0,0.015710818,0.031196122989058495,0,0.49638557,0.2518072,27.518072724342346,Medium
65679,Fuzzers,1,0.015709398,0.031196122989058495,0,0.49643105,0.25178447,27.51784324645996,Medium
26330,Normal,0,0.015709227,0.031196122989058495,0,0.49643654,0.25178173,27.51781940460205,Medium
51885,Exploits,1,0.01570843,0.031196122989058495,0,0.4964621,0.25176895,27.517688274383545,Medium
47957,Fuzzers,1,0.015706748,0.031196122989058495,0,0.49651605,0.25174198,27.517420053482056,Medium
63353,Generic,1,0.015706746,0.031196122989058495,0,0.4965161,0.25174195,27.517420053482056,Medium
63356,Generic,1,0.015706679,0.031196122989058495,0,0.49651825,0.25174087,27.5174081325531,Medium
63359,Generic,1,0.01570661,0.031196122989058495,0,0.49652046,0.25173977,27.517396211624146,Medium
56174,Generic,1,0.015705861,0.031196122989058495,0,0.49654448,0.25172776,27.517277002334595,Medium
56182,Generic,1,0.015705507,0.031196122989058495,0,0.4965558,0.2517221,27.517223358154297,Medium
56188,Generic,1,0.015705243,0.031196122989058495,0,0.49656427,0.25171787,27.517178654670715,Medium
54937,Generic,1,0.015704798,0.031196122989058495,0,0.49657857,0.2517107,27.517107129096985,Medium
54940,Generic,1,0.015704652,0.031196122989058495,0,0.49658322,0.2517084,27.517086267471313,Medium
10122,Exploits,1,0.015703853,0.031196122989058495,0,0.4966088,0.2516956,27.516955137252808,Medium
25208,Normal,0,0.015703307,0.031196122989058495,0,0.49662632,0.25168684,27.516868710517883,Medium
64972,Generic,1,0.015703088,0.031196122989058495,0,0.49663335,0.25168332,27.516835927963257,Medium
65352,Generic,1,0.015702652,0.031196122989058495,0,0.49664736,0.25167632,27.516764402389526,Medium
74755,Normal,0,0.015701981,0.031196122989058495,0,0.49666882,0.2516656,27.51665711402893,Medium
9748,Reconnaissance,1,0.015701827,0.031196122989058495,0,0.49667376,0.25166312,27.51663327217102,Medium
49000,Fuzzers,1,0.01570152,0.031196122989058495,0,0.49668366,0.25165817,27.51658260822296,Medium
65523,Generic,1,0.015700007,0.031196122989058495,0,0.49673212,0.25163394,27.51634120941162,Medium
65527,Generic,1,0.015699945,0.031196122989058495,0,0.49673408,0.25163296,27.516329288482666,Medium
64366,Generic,1,0.015699917,0.031196122989058495,0,0.49673498,0.2516325,27.516326308250427,Medium
56589,Generic,1,0.01569857,0.031196122989058495,0,0.49677813,0.25161093,27.516108751296997,Medium
52346,Generic,1,0.015698407,0.031196122989058495,0,0.49678338,0.2516083,27.516084909439087,Medium
52350,Generic,1,0.015698142,0.031196122989058495,0,0.4967919,0.25160405,27.516043186187744,Medium
9466,Reconnaissance,1,0.0156968,0.031196122989058495,0,0.49683493,0.25158253,27.515825629234314,Medium
50174,Fuzzers,1,0.015696617,0.031196122989058495,0,0.49684078,0.2515796,27.515798807144165,Medium
65380,Generic,1,0.015696252,0.031196122989058495,0,0.49685246,0.25157377,27.51573920249939,Medium
65385,Generic,1,0.015696172,0.031196122989058495,0,0.49685508,0.25157246,27.515727281570435,Medium
27409,Normal,0,0.015695104,0.031196122989058495,0,0.4968893,0.25155535,27.515554428100586,Medium
64784,Generic,1,0.015694406,0.031196122989058495,0,0.49691164,0.25154418,27.515441179275513,Medium
10171,Reconnaissance,1,0.015693352,0.031196122989058495,0,0.49694544,0.25152728,27.51527428627014,Medium
7227,Reconnaissance,1,0.015692877,0.031196122989058495,0,0.4969607,0.25151965,27.515196800231934,Medium
80713,Normal,0,0.01569252,0.031196122989058495,0,0.49697208,0.25151396,27.515140175819397,Medium
80428,Normal,0,0.01569225,0.031196122989058495,0,0.49698073,0.25150964,27.515095472335815,Medium
60772,Generic,1,0.015692052,0.031196122989058495,0,0.4969871,0.25150645,27.515065670013428,Medium
60774,Generic,1,0.015692005,0.031196122989058495,0,0.4969886,0.2515057,27.51505970954895,Medium
80587,Normal,0,0.015691541,0.031196122989058495,0,0.4970035,0.25149825,27.514982223510742,Medium
